Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1990","1990","mil toneladas","932.03568","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1991","1991","mil toneladas","963.42181","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1992","1992","mil toneladas","1146.919055","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1993","1993","mil toneladas","1225.968375","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1994","1994","mil toneladas","977.106713","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1995","1995","mil toneladas","1338.955402","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1996","1996","mil toneladas","1543.545444","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1997","1997","mil toneladas","1682.201089","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1998","1998","mil toneladas","1843.440963","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1999","1999","mil toneladas","1498.041588","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2000","2000","mil toneladas","1461.068989","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2001","2001","mil toneladas","1429.190834","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2002","2002","mil toneladas","1191.793147","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2003","2003","mil toneladas","1376.693156","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2004","2004","mil toneladas","1386.639102","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2005","2005","mil toneladas","1391.117055","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2006","2006","mil toneladas","1363.658843","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2007","2007","mil toneladas","1660.016796","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2008","2008","mil toneladas","2185.367202","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2009","2009","mil toneladas","1965.715558","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2010","2010","mil toneladas","2071.985397","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2011","2011","mil toneladas","2267.470505","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2012","2012","mil toneladas","2338.889319","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2013","2013","mil toneladas","2128.450423","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2014","2014","mil toneladas","2281.050538","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2015","2015","mil toneladas","2348.555242","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2016","2016","mil toneladas","2892.084461","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2017","2017","mil toneladas","2789.967039","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2018","2018","mil toneladas","2801.98704","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2019","2019","mil toneladas","2733.710602","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2020","2020","mil toneladas","1247.762668","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2021","2021","mil toneladas","2750.447305","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1990","1990","mil toneladas","7723.5546","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1991","1991","mil toneladas","7921.702926","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1992","1992","mil toneladas","7991.210463","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1993","1993","mil toneladas","8009.03637","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1994","1994","mil toneladas","8235.844989","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1995","1995","mil toneladas","8513.594519","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1996","1996","mil toneladas","8772.181591","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1997","1997","mil toneladas","8894.834536","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1998","1998","mil toneladas","9203.308393","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","1999","1999","mil toneladas","9186.084814","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2000","2000","mil toneladas","9293.435468","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2001","2001","mil toneladas","9352.044942","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2002","2002","mil toneladas","8956.928795","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2003","2003","mil toneladas","9221.241999","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2004","2004","mil toneladas","9104.199269","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2005","2005","mil toneladas","9529.83376","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2006","2006","mil toneladas","9498.317474","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2007","2007","mil toneladas","9450.545338","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2008","2008","mil toneladas","9479.39527","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2009","2009","mil toneladas","9348.396739","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2010","2010","mil toneladas","9325.653498","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2011","2011","mil toneladas","10238.38183","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2012","2012","mil toneladas","9894.279099","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2013","2013","mil toneladas","9761.961412","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2014","2014","mil toneladas","9575.511574","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2015","2015","mil toneladas","9906.111907","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2016","2016","mil toneladas","9743.041275","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2017","2017","mil toneladas","9265.526226","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2018","2018","mil toneladas","8900.133195","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2019","2019","mil toneladas","9017.955419","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2020","2020","mil toneladas","8896.433623","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6507","Transformación de alimentos","2021","2021","mil toneladas","8916.855341","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1990","1990","mil toneladas","7542.586969","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1991","1991","mil toneladas","7304.131084","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1992","1992","mil toneladas","7500.475429","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1993","1993","mil toneladas","7634.264369","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1994","1994","mil toneladas","7850.175534","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1995","1995","mil toneladas","8135.591783","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1996","1996","mil toneladas","8382.744073","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1997","1997","mil toneladas","8538.491927","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1998","1998","mil toneladas","8627.732157","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","1999","1999","mil toneladas","8835.143645","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2000","2000","mil toneladas","9106.77208","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2001","2001","mil toneladas","9011.790803","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2002","2002","mil toneladas","9323.498712","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2003","2003","mil toneladas","9451.805531","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2004","2004","mil toneladas","9911.023048","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2005","2005","mil toneladas","9923.018693","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2006","2006","mil toneladas","10012.445021","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2007","2007","mil toneladas","10306.524028","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2008","2008","mil toneladas","10461.477868","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2009","2009","mil toneladas","10413.901719","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2010","2010","mil toneladas","10672.235406","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2011","2011","mil toneladas","10880.869979","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2012","2012","mil toneladas","10977.247399","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2013","2013","mil toneladas","11167.370249","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2014","2014","mil toneladas","11225.500003","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2015","2015","mil toneladas","11537.36204","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2016","2016","mil toneladas","11659.400566","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2017","2017","mil toneladas","11902.585019","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2018","2018","mil toneladas","12188.109432","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2019","2019","mil toneladas","12275.572328","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2020","2020","mil toneladas","11453.018875","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6815","Transformación de alimentos","2021","2021","mil toneladas","11162.894708","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1990","1990","mil toneladas","7218.728482","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1991","1991","mil toneladas","7058.808407","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1992","1992","mil toneladas","7268.06562","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1993","1993","mil toneladas","7482.622569","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1994","1994","mil toneladas","7613.846","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1995","1995","mil toneladas","7605.97887","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1996","1996","mil toneladas","7848.28471","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1997","1997","mil toneladas","8158.851446","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1998","1998","mil toneladas","9291.858423","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","1999","1999","mil toneladas","9599.887433","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2000","2000","mil toneladas","9819.473883","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2001","2001","mil toneladas","9715.074153","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2002","2002","mil toneladas","10165.47729","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2003","2003","mil toneladas","9252.000654","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2004","2004","mil toneladas","9414.681634","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2005","2005","mil toneladas","9780.567559","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2006","2006","mil toneladas","9625.343901","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2007","2007","mil toneladas","10792.630252","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2008","2008","mil toneladas","10657.907806","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2009","2009","mil toneladas","12253.480512","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2010","2010","mil toneladas","15062.5185","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2011","2011","mil toneladas","7529.564105","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2012","2012","mil toneladas","5843.261838","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2013","2013","mil toneladas","5732.408747","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2014","2014","mil toneladas","5388.175498","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2015","2015","mil toneladas","4970.198396","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2016","2016","mil toneladas","4868.984371","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2017","2017","mil toneladas","4623.453944","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2018","2018","mil toneladas","4507.1599","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2019","2019","mil toneladas","4410.706151","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2020","2020","mil toneladas","4295.955526","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6506","Envasado alimentario","2021","2021","mil toneladas","4328.46951","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1990","1990","mil toneladas","2205.656197","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1991","1991","mil toneladas","2307.308016","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1992","1992","mil toneladas","2389.648516","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1993","1993","mil toneladas","2374.060439","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1994","1994","mil toneladas","2433.193562","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1995","1995","mil toneladas","2616.453757","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1996","1996","mil toneladas","2834.60982","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1997","1997","mil toneladas","2977.991383","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1998","1998","mil toneladas","3248.548953","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","1999","1999","mil toneladas","3315.448325","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","009","Oceanía","7273","Emisiones (CO2)","6508","Venta de alimentos","2000","2000","mil toneladas","3379.468937","E","Valor estimado"
